country,Country,year,Population,Region,Income Group,SDG Index Score,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score,country_new
RUS,Russian Federation,2005,143672125,E_Euro_Asia,UMIC,67.6,100,56.9,64.9,85.3,63.7,76.7,66.7,69.8,37.7,59,79,86,67.4,57.3,66.2,44.3,68.6,
RUS,Russian Federation,2006,143403258,E_Euro_Asia,UMIC,67.5,100,57.3,65.4,83.6,63.8,76.8,66.9,69.8,37.8,59.4,79.1,86,66.6,55.9,66.2,45.8,67.5,
RUS,Russian Federation,2007,143266207,E_Euro_Asia,UMIC,67.6,100,56.9,65.7,83.2,65.8,76.9,67,70.5,39.2,57.6,77,86,66.6,55.1,66.1,46.6,69.7,E EU
RUS,Russian Federation,2008,143248764,E_Euro_Asia,UMIC,68.3,100,57.7,67.1,85.3,65.4,76.9,66.9,70.3,40.2,58.6,79.8,86,66.3,54.6,66.1,48.2,72.2,
RUS,Russian Federation,2009,143326904,E_Euro_Asia,UMIC,68.5,100,57.2,67.5,87.1,65.4,77,67,69.2,43.1,61.1,78.8,86,67.5,57.2,66.2,48.4,66.1,
RUS,Russian Federation,2010,143479273,E_Euro_Asia,UMIC,68.9,100,55.9,71.5,87.1,65.9,77.1,66.9,69.7,43.7,61.5,80.8,86,66.6,56.1,66.1,50.7,65.8,
RUS,Russian Federation,2011,143703027,E_Euro_Asia,UMIC,69.3,100,57.1,71.9,91.1,66.1,77.2,66.4,70.3,47.2,61.3,78.3,85.7,65,55.6,66.1,50.2,68.3,
RUS,Russian Federation,2012,143993888,E_Euro_Asia,UMIC,69.1,100,55.9,72.8,88.9,65.7,77.3,66.4,71,50,59.8,77.7,85.7,64.3,56.5,66.1,49.8,66.5,
RUS,Russian Federation,2013,144325456,E_Euro_Asia,UMIC,69.6,100,56.9,73.2,90.7,65.5,77.4,66.5,71,52,59.6,80.8,85.7,65,56.4,66.1,50.4,65.9,
RUS,Russian Federation,2014,144664837,E_Euro_Asia,UMIC,70.7,99.9,57.5,73.7,92.6,65.7,77.5,66.3,74.6,55.5,61,82.9,85.5,67,58,66.1,51.5,66.9,
RUS,Russian Federation,2015,144985059,E_Euro_Asia,UMIC,71.2,99.9,57.5,76.5,95.1,65.2,77.5,64.9,75.5,57.3,64.1,80.7,85.3,70.6,59.4,66.1,51.3,64.2,
RUS,Russian Federation,2016,145275374,E_Euro_Asia,UMIC,71.6,99.9,57.8,77.2,96,65.1,77.6,65.9,75.5,48.9,75,81.7,85.1,71.2,59.2,66.1,51.7,63.7,
RUS,Russian Federation,2017,145530091,E_Euro_Asia,UMIC,72.8,99.8,58.4,77.9,95.8,66.7,77.7,65.8,75.9,60.6,77.3,83.9,84.9,69.5,58.8,66.1,52,66.2,
RUS,Russian Federation,2018,145734034,E_Euro_Asia,UMIC,73.1,99.9,57.5,78.1,96,66.5,77.8,65.4,75.9,66.8,76.9,82.5,84.8,69.4,55.5,66.1,54.1,69.6,
RUS,Russian Federation,2019,145872260,E_Euro_Asia,UMIC,73.7,99.9,57.5,79.2,97.1,66.5,77.9,65.3,76.6,70.4,76.9,84.4,84.7,69.6,55.5,66.1,54.4,70.9,
RUS,Russian Federation,2020,145934460,E_Euro_Asia,UMIC,74.1,99.8,57.5,79.5,97.1,66.6,78,65.3,76.3,71.7,76.9,86.1,84.7,70.8,55.5,66.1,56.5,70.9,
RUS,Russian Federation,2021,145912022,E_Euro_Asia,UMIC,74.1,99.9,57.5,79.4,97.1,66.6,78,65.3,76.7,71.7,76.9,85.5,84.7,70.8,55.5,66.1,56.6,70.9,
RWA,Rwanda,2000,7933688,Africa,LIC,47.8,7.7,49.6,24.4,37.4,49.3,49.2,8.8,65.8,3.1,28.1,42.6,95.6,99.3,66.1,64.2,70.3,50.6,
RWA,Rwanda,2001,8231150,Africa,LIC,47.6,7.7,49.7,24.3,37.4,49.3,49.9,3.1,65.7,3.1,28.1,42.7,95.6,99.3,66.1,64.2,70.3,53,
RWA,Rwanda,2002,8427061,Africa,LIC,47.9,7.7,50.9,24.9,37.4,49.3,50.6,5.9,65.7,3.1,28.1,42.8,95.6,99.3,66.1,64.2,70.3,53.1,
RWA,Rwanda,2003,8557160,Africa,LIC,49.5,7.7,51,28.9,39.7,61.2,51.1,11.1,65.6,3.1,28.1,43,95.6,99.3,66.1,64.2,70.3,56.1,
RWA,Rwanda,2004,8680516,Africa,LIC,49.2,7.7,50.7,30.8,39.7,61.2,51.6,3.9,65.6,3.1,28.1,43.1,95.6,99.3,66.1,64.2,70.3,55.3,
RWA,Rwanda,2005,8840220,Africa,LIC,50.2,7.7,53.7,35.6,39.7,64.7,52.2,9.4,65.6,3.1,23.2,45.6,95.6,99.3,66.1,66.4,70.3,54.7,
RWA,Rwanda,2006,9043342,Africa,LIC,50.9,7.7,54.2,38.8,39.7,64.7,52.7,17.3,65.6,3.2,23.2,45.8,95.6,99.3,66.1,66.4,70.3,54.1,
RWA,Rwanda,2007,9273759,Africa,LIC,50.9,7.7,54.4,40.7,39.7,64.8,53.2,16.6,65.5,3.2,23.2,45.9,95.6,99.3,66.1,66.4,70.5,53.1,Africa
RWA,Rwanda,2008,9524532,Africa,LIC,51.7,7.7,55.7,43.6,39.7,71.7,53.7,18.2,65.5,3.6,23.2,46,95.6,99.3,66.1,66.4,70.5,52.4,
RWA,Rwanda,2009,9782770,Africa,LIC,51.9,7.7,57.2,44.5,39.7,71.7,54.2,22.9,65.4,4.2,23.2,42.8,95.6,99.3,66.1,66.4,69.1,52.6,
RWA,Rwanda,2010,10039338,Africa,LIC,53.3,7.7,59.3,50.8,39.6,76.1,54.8,22.5,65.4,4.3,30,45.2,95.6,99.3,66.1,66.4,68.7,54.7,
RWA,Rwanda,2011,10293333,Africa,LIC,53.8,8.8,58.6,51.7,39.6,79.9,55.3,23,65.4,4.1,30,45.3,95.6,99.2,66.1,66.4,70.7,54.6,
RWA,Rwanda,2012,10549668,Africa,LIC,53.9,9.8,59.2,51.4,41.9,76.9,55.8,24.8,65.4,6.6,30,42.5,95.6,99.1,66.1,66.4,70,54.4,
RWA,Rwanda,2013,10811538,Africa,LIC,54.8,10.9,59.2,52.8,41.9,78.2,56.3,24.4,65.4,7.3,32.9,50.7,95.6,99.2,66.1,66.4,69.2,55.1,
RWA,Rwanda,2014,11083629,Africa,LIC,55.8,11.6,58.4,54.3,43,77.7,56.9,28,67,11.9,32.9,56.8,95.6,99.1,66.1,66.4,68.8,54.2,
RWA,Rwanda,2015,11369066,Africa,LIC,56.4,12.5,59,58.2,42.7,78.5,57.4,30,67,16,32.9,54.4,95.5,99.1,66.1,66.4,69.7,53.7,
RWA,Rwanda,2016,11668829,Africa,LIC,57.9,13.2,59.1,58.3,50.3,78.9,57.9,33.7,67,18.8,34.9,59.9,95.5,99,66.1,66.4,70.6,54.5,
RWA,Rwanda,2017,11980960,Africa,LIC,58.4,13.1,58.8,59.2,51.1,79.6,58.5,36.1,68.5,20.2,34.9,58.7,95.4,99.1,66.1,66.4,71.1,56.2,
RWA,Rwanda,2018,12301969,Africa,LIC,58.9,16.2,59.7,60,52.2,80,59,36.5,68.5,22.4,34.9,57.6,95.4,99.1,66.1,66.4,70.7,56.6,
RWA,Rwanda,2019,12626938,Africa,LIC,59.5,17.3,59.4,59.9,54.7,80.9,59.5,38.6,71.7,23.2,34.9,55.7,95.4,99.1,66.1,66.4,70,57.9,
RWA,Rwanda,2020,12952209,Africa,LIC,59.2,14.5,59.9,59.5,54.7,80.9,59.5,38.6,69,23.5,34.9,55.7,95.4,99.1,66.1,65.3,71.1,58,
RWA,Rwanda,2021,13276517,Africa,LIC,59.2,15.6,59.9,59.5,54.7,80.9,59.5,38.6,68.9,23.5,34.9,55.7,95.4,99.1,66.1,65.3,70.9,58,
STP,Sao Tome and Principe,2000,142264,Africa,LMIC,52.1,25.9,61.8,52.1,51.5,34.8,39.7,39.8,65,6.5,43.5,52.1,96.7,99.2,53.5,36,71.1,57.1,
STP,Sao Tome and Principe,2001,144760,Africa,LMIC,52.4,25.9,61.9,53.7,51.5,34.8,40.3,36.8,63.5,7,43.5,52.4,96.7,99.1,59.5,36,71.1,57.1,
STP,Sao Tome and Principe,2002,147450,Africa,LMIC,52.4,25.9,62,54.6,51.5,34.9,40.9,38.2,61.2,7.3,43.5,52.8,96.7,99,58.2,36,71.1,57.1,
STP,Sao Tome and Principe,2003,150405,Africa,LMIC,53.1,25.9,61.4,55.9,52.2,34.9,41.5,37.7,63.1,8,43.5,53.1,96.7,98.9,59.2,36,71.1,63.4,
STP,Sao Tome and Principe,2004,153736,Africa,LMIC,53.3,25.9,61.7,52.9,56.5,34.9,42.2,38.3,63.7,8.4,43.5,53.4,96.7,98.8,60.2,36,71.1,61.5,
STP,Sao Tome and Principe,2005,157472,Africa,LMIC,54,25.9,61.9,52.9,59.3,34.8,42.8,39.4,61.4,8.3,43.5,54.1,96.7,98.8,66.8,36.1,71.1,64.7,
STP,Sao Tome and Principe,2006,161676,Africa,LMIC,56.5,25.9,62.1,52.3,59.3,33.9,43.5,39,62.7,8.6,43.5,54.4,96.7,98.7,81.2,74.3,71.5,53.5,
STP,Sao Tome and Principe,2007,166297,Africa,LMIC,56.5,25.9,61,54.5,50.6,31.2,44.1,40.2,63.4,8.6,43.5,54.7,96.7,98.7,80.5,74.4,71.5,60.4,Africa
STP,Sao Tome and Principe,2008,171122,Africa,LMIC,56.1,25.9,59.8,56.5,43.6,34,44.7,41.1,64.1,8.8,43.5,55,96.7,98.8,80.4,74.6,69,57.8,
STP,Sao Tome and Principe,2009,175877,Africa,LMIC,56.9,25.9,57.5,56.6,43.5,34,45.4,40.3,64.7,9.1,43.5,55.3,96.7,98.7,79.8,74.6,71.3,70.3,
STP,Sao Tome and Principe,2010,180372,Africa,LMIC,57.8,25.9,56.8,59.3,41.1,39.7,46,42.1,65.6,9.5,45.4,56.5,96.7,98.6,80.5,74.7,75.1,68.7,
STP,Sao Tome and Principe,2011,184521,Africa,LMIC,58.1,25.8,57.2,59.7,48.7,39.6,46.6,42.5,66.2,9.8,45.4,56.5,96.7,98.7,77.4,74.6,75.2,67.5,
STP,Sao Tome and Principe,2012,188394,Africa,LMIC,58.4,25.6,57.1,60.2,58.3,43.2,47.2,40.7,66.9,10,45.4,57.6,96.1,98.4,74.9,74.6,75.2,61.5,
STP,Sao Tome and Principe,2013,192076,Africa,LMIC,59.4,25.5,57.3,60.2,65.5,43.2,47.8,44.2,66.8,11.5,45.4,57.2,96.1,98.4,78.6,74.6,75.2,61.9,
STP,Sao Tome and Principe,2014,195727,Africa,LMIC,59.6,25.4,57.1,61.6,62.7,44.8,48.5,46.2,66.8,16.1,45.4,57.4,96.1,98.5,81.1,74.6,75.2,56.3,
STP,Sao Tome and Principe,2015,199439,Africa,LMIC,60.4,25.3,56.8,63,65.4,45.3,49.1,46.4,67.1,17.4,45.4,57.5,96,98.5,82.8,74.6,80.5,55.1,
STP,Sao Tome and Principe,2016,203221,Africa,LMIC,60.6,25.1,56.9,63.2,65.4,45.2,49.7,47.3,67.1,15,45.4,57.7,95.9,98.5,82.4,74.6,81.3,60,
STP,Sao Tome and Principe,2017,207086,Africa,LMIC,58.7,25,57.3,64.1,68.9,45.2,50.2,49.1,66.9,17.7,9.4,58.1,95.9,98.5,80,74.5,74.9,62,
STP,Sao Tome and Principe,2018,211032,Africa,LMIC,58.9,25.5,57.3,64.9,69.3,43.6,50.7,48.6,66.8,19.7,9.4,58.3,95.8,98.4,80.9,74.5,75,62.2,
STP,Sao Tome and Principe,2019,215048,Africa,LMIC,59.2,25.6,58.7,65.4,69.3,46.5,51.1,51.2,66.7,20.2,9.4,58.5,95.7,98.5,80.9,74.5,75,58.9,
STP,Sao Tome and Principe,2020,219161,Africa,LMIC,59.4,26.1,58.7,65.5,69.3,50.8,51.5,51.2,64.6,20.3,9.4,58.5,95.7,98.7,80.9,74.5,75.2,58.9,
STP,Sao Tome and Principe,2021,223364,Africa,LMIC,59.4,26.3,58.7,65.5,69.3,50.8,51.5,51.2,64.4,20.3,9.4,58.5,95.7,98.7,80.9,74.5,74.8,58.9,
SAU,Saudi Arabia,2000,20663840,MENA,HIC,59.1,91.7,53.4,76.3,65.8,16.7,54.9,64.5,65.2,18.3,76,51,74.6,52.8,63.2,51.9,69.1,59.8,
SAU,Saudi Arabia,2001,21202646,MENA,HIC,59.7,91.7,54.1,76.5,65.8,16.7,54.9,65.1,66.4,18.7,76,51,74.6,53.4,65.7,51.8,69,63.2,
SAU,Saudi Arabia,2002,21805322,MENA,HIC,59.6,91.7,54.7,76.7,65.8,16.7,54.9,64.8,66,19,76,51,74.6,51.9,65.5,52.1,69,62.7,
SAU,Saudi Arabia,2003,22456645,MENA,HIC,59.7,91.7,54.5,76.7,65.8,16.9,55,65.5,66.2,19.4,76,51,74.6,52.5,66.1,52,69,61.5,
SAU,Saudi Arabia,2004,23132686,MENA,HIC,59.5,91.7,55,77.2,65.7,17.2,55.1,64,66.2,19.7,76,51,74.6,48.3,69.1,51.8,69,59.6,
SAU,Saudi Arabia,2005,23816175,MENA,HIC,59.7,91.7,54.9,76.2,65.7,26,55.1,65,64.1,20.1,76,51.5,74.6,49,66.9,51.6,69,58.1,
SAU,Saudi Arabia,2006,24498313,MENA,HIC,59.9,91.7,55.8,77.1,65.7,26.4,55.2,64.4,64.2,21.3,76,51.5,74.6,47.4,67.9,51.4,69,59.1,
SAU,Saudi Arabia,2007,25184589,MENA,HIC,60.1,91.7,55.6,77.5,66,26.2,55.3,66,64.5,23.2,76,49.1,74.6,51.2,67.4,51.3,67.3,58.9,Middle E
SAU,Saudi Arabia,2008,25888535,MENA,HIC,59.8,91.7,55.2,77,66.6,26.1,55.4,65.7,65.1,24.4,76,47.5,74.6,48.9,67.9,51.1,66.6,56.6,
SAU,Saudi Arabia,2009,26630303,MENA,HIC,59.5,91.7,53.8,76.5,66.6,26,55.4,65.6,65.4,25.4,76,41,74.6,47.6,67.9,51,69,58.1,
SAU,Saudi Arabia,2010,27421468,MENA,HIC,60,91.7,54.2,77.1,74.2,27.8,55.5,65.5,65.3,30.4,76,38.6,74.6,45.3,66.8,50.9,69,57.2,
SAU,Saudi Arabia,2011,28267591,MENA,HIC,60.3,91.7,53.4,77.9,74.3,28.3,55.6,66.3,65.1,35.4,76,36.5,74.5,47.1,65.7,50.7,69,57.6,
SAU,Saudi Arabia,2012,29154906,MENA,HIC,60.4,91.7,53.4,77.6,75.8,28.6,55.7,66.5,65.3,39.7,76,37.6,74.5,41.4,65.6,50.6,69,58,
SAU,Saudi Arabia,2013,30052058,MENA,HIC,61.1,91.7,56.1,78.2,76.2,38.1,55.7,67.3,65.3,46.2,76,27.4,74.3,43.2,65.2,50.5,69.4,58.6,
SAU,Saudi Arabia,2014,30916603,MENA,HIC,62.1,91.7,57.4,78.4,76,38.3,55.8,67.3,71.4,50.9,76,36.1,74.3,38.5,63.5,50.3,69.7,59.7,
SAU,Saudi Arabia,2015,31717676,MENA,HIC,62,91.7,58.6,78.5,77,38.9,55.9,67.2,72.2,53.4,76,30.8,74.4,36.5,61.7,50.1,70.1,60.3,
SAU,Saudi Arabia,2016,32443443,MENA,HIC,62.5,91.7,58.3,78.5,77.4,39.3,56,68.3,72.1,49.3,76,35.9,74.3,44,62.4,50,69.1,60,
SAU,Saudi Arabia,2017,33101183,MENA,HIC,64.2,91.7,58.9,78,78.2,38.6,56,68.3,72.5,67.9,76,41,74.3,46.6,63,49.8,68.5,62.5,
SAU,Saudi Arabia,2018,33702757,MENA,HIC,64.7,91.7,58.8,77.8,77.8,39.5,56.1,68.6,72.4,69.4,76,43,74.2,49.8,63.7,49.6,66.5,64.5,
SAU,Saudi Arabia,2019,34268529,MENA,HIC,65.5,91.7,58.8,78.5,79.5,43.3,56.1,68.7,72.7,73.2,76,42.2,74.2,50.3,63.7,49.5,79.1,56.8,
SAU,Saudi Arabia,2020,34813867,MENA,HIC,65.8,91.7,58.8,78.5,78.9,45.6,56.1,68.7,71,77.8,76,40.6,74.2,50.6,63.7,49.4,79.4,57.1,
SAU,Saudi Arabia,2021,35340680,MENA,HIC,66.4,91.7,58.8,78.2,78.9,45.8,56.1,68.7,71.1,78.5,76,47.9,74.2,50.6,63.7,49.3,80.4,58.4,
SEN,Senegal,2000,9797731,Africa,LMIC,49.7,23.7,50.7,32.4,4.5,28.6,52.2,55.1,63.8,9.5,49.8,50.9,96.5,98,50.8,62.2,68.4,48.2,
SEN,Senegal,2001,10036102,Africa,LMIC,50,23.7,50.9,33,4.5,31,52.8,55,63.8,9.5,49.8,50.9,96.5,97.9,51.9,62.7,68.4,48.5,
SEN,Senegal,2002,10283694,Africa,LMIC,50.3,23.7,51.5,33.5,4.5,32.4,53.4,55.1,63.8,9.5,49.8,50.9,96.5,97.9,52.4,63.2,68.4,48.6,
SEN,Senegal,2003,10541470,Africa,LMIC,51,23.7,52.6,35.9,8.8,32.5,54,56.6,63.1,9.6,49.8,50.9,96.5,97.8,54.2,63.2,68.4,49.2,
SEN,Senegal,2004,10810086,Africa,LMIC,51,23.7,53,36.5,7.2,32.5,54.7,53.9,62.4,9.9,49.8,50.9,96.5,97.8,56.8,63.7,68.4,49.8,
SEN,Senegal,2005,11090123,Africa,LMIC,51.5,23.7,56.4,39.2,8.4,22.7,55.3,57.3,61.7,10,52.6,54,96.5,97.8,57,63.7,68.4,51.4,
SEN,Senegal,2006,11382272,Africa,LMIC,51.9,23.7,56.5,40.6,11.6,22.8,56,61.1,60.9,10.1,52.6,54,96.5,98,54.4,63.9,68.4,51.3,
SEN,Senegal,2007,11687078,Africa,LMIC,52.6,23.7,57.4,42.7,15.6,24.5,56.6,60.9,60.9,10.4,52.6,57.3,96.5,97.9,53.8,64.1,68.8,50.6,Africa
SEN,Senegal,2008,12004700,Africa,LMIC,52.6,23.7,58.5,42.3,14.5,24.8,57.3,61.4,60.9,10.4,52.6,54.8,96.5,98,55.2,64.1,67.5,51,
SEN,Senegal,2009,12335092,Africa,LMIC,53.2,23.7,57.7,42.7,20.8,25.5,57.9,65.1,60.9,10.5,52.6,52.4,96.5,97.9,55.7,64.1,67.1,52.6,
SEN,Senegal,2010,12678143,Africa,LMIC,53.8,23.7,58.2,46,22.3,28.3,58.6,62.5,60.9,11.2,52.6,56.5,96.5,97.7,55.3,64.1,67.1,52.7,
SEN,Senegal,2011,13033814,Africa,LMIC,54.2,23.8,55.3,47.9,24.5,31.2,59.2,61.6,60.8,11.7,51,61.6,96.5,97.4,57,64.1,65.5,52.4,
SEN,Senegal,2012,13401990,Africa,LMIC,55.4,23.8,59.1,47.9,26.6,42.4,59.9,62.9,61.4,9.8,51,64.3,96.5,97.5,61.6,64.1,61.4,52,
SEN,Senegal,2013,13782429,Africa,LMIC,54.7,23.9,58.2,47.5,22.6,45.7,60.5,60.4,62,12,51,57,96.5,97.6,57.1,64,60.8,53.5,
SEN,Senegal,2014,14174740,Africa,LMIC,55.9,24.6,61.7,50.1,24.3,47.1,61.1,59.3,63.9,14.4,51,60,96.5,97.6,58.3,64,63.1,53.4,
SEN,Senegal,2015,14578450,Africa,LMIC,55.6,25,61.4,51.3,23.9,45.2,61.8,54.9,65.2,16.3,51,56.2,96.4,97.7,60.7,63.9,62.1,52.9,
SEN,Senegal,2016,14993514,Africa,LMIC,56.6,25.8,62.6,53.6,23.9,44.2,62.4,55.4,66.7,16.3,51,64.8,96.4,97.7,62.2,63.9,62.3,53.7,
SEN,Senegal,2017,15419354,Africa,LMIC,57.5,26.5,61.7,55.5,29.6,44,63,56.4,73.3,17.2,51,61.1,96.3,97.5,63.4,64.4,61,54.9,
SEN,Senegal,2018,15854324,Africa,LMIC,58,27.1,62.2,56.1,29.6,44.1,63.7,56.7,72.4,20.6,51,60.7,96.3,97.3,65.8,64.4,63,55,
SEN,Senegal,2019,16296362,Africa,LMIC,58.6,27.3,62.2,58.6,28.1,44,64.3,58.1,73,23.3,51,63.6,96.2,97.3,65.7,64.4,62.9,56.5,
SEN,Senegal,2020,16743930,Africa,LMIC,58.5,27.2,62.2,57.5,28.6,44.1,64.9,58.1,72.3,23.9,51,61.2,96.2,97.5,65.7,62.4,65.1,56.5,
SEN,Senegal,2021,17196308,Africa,LMIC,58.6,27.9,62.2,57.7,28.6,44.1,64.9,58.1,72.3,23.9,51,64.1,96.2,97.5,65.7,62.3,63.9,56.5,
SRB,Serbia,2000,9487612,E_Euro_Asia,UMIC,69.6,98.7,67.6,71,94.9,46.6,72.8,62,69.3,17.3,64.4,81.2,88.2,86.1,58.9,56,69.5,78.1,
SRB,Serbia,2001,9410769,E_Euro_Asia,UMIC,69.5,98.7,68.1,71.8,94.9,46.5,72.8,61.7,69.1,14.8,64.4,81.2,88.2,85.4,58.9,56.6,69.5,78.1,
SRB,Serbia,2002,9346464,E_Euro_Asia,UMIC,69.5,98.7,66.4,73.3,94.9,46.5,72.8,61.6,68.4,16.6,64.4,81.2,88.2,84.9,58.9,56.5,69.6,78.1,
SRB,Serbia,2003,9292232,E_Euro_Asia,UMIC,69.4,98.7,67.5,73.2,94.9,46.4,72.8,61.3,67.5,16,64.4,81.2,88.2,84.1,58.9,56.5,69.6,78.1,
SRB,Serbia,2004,9242643,E_Euro_Asia,UMIC,69.2,98.7,67.9,73.3,94.9,46.4,72.8,61.6,65.3,15.5,64.4,81.2,88.2,83.3,58.9,56.6,69.7,78.1,
SRB,Serbia,2005,9193818,E_Euro_Asia,UMIC,69.5,98.7,67.2,76.7,94.9,45.3,73,62.5,63.5,17.2,64.4,81.1,88.2,84.6,58.9,57.1,69.7,78.1,
SRB,Serbia,2006,9145913,E_Euro_Asia,UMIC,69.5,98.7,69.9,74.8,95,45.3,73.2,62.2,63.7,17.9,64.4,81.1,88.2,82.9,58.9,57.1,69.7,78.1,
SRB,Serbia,2007,9101189,E_Euro_Asia,UMIC,69.9,98.7,66.7,76.6,94.5,49.9,73.3,62.5,65.5,20.1,64.4,81.1,88.2,83,58.9,57.1,70.1,78.1,E EU
SRB,Serbia,2008,9060105,E_Euro_Asia,UMIC,70.8,98.7,69.4,76.8,94.4,50.5,73.5,62.7,68.3,23.1,64.4,83.9,88.2,84.4,58.9,57.2,70.1,78.6,
SRB,Serbia,2009,9023354,E_Euro_Asia,UMIC,70.7,98.7,70,76.9,91.8,50.5,73.7,65.3,66.6,25.4,64.4,81.9,88.2,85.5,58.9,57.2,70.2,77.2,
SRB,Serbia,2010,8991258,E_Euro_Asia,UMIC,70.6,98.7,71,78,90.3,50.3,73.8,65.3,63.5,26.3,64.4,82.5,88.2,85.5,58.9,57.2,69.5,76.9,
SRB,Serbia,2011,8963761,E_Euro_Asia,UMIC,70.4,93,70.6,79,96.3,50.7,74,64.1,61,31.2,64.4,81.1,87.8,83,58.9,57.2,69.3,75.2,
SRB,Serbia,2012,8940116,E_Euro_Asia,UMIC,70.9,87.4,67.7,79.4,97.3,56.5,74.2,65.3,60.3,40.7,64.4,78.7,87.3,85.7,58.9,57.3,68.8,75.3,
SRB,Serbia,2013,8918892,E_Euro_Asia,UMIC,72.2,98.6,71.2,80.2,96.4,57.2,74.3,65.9,61.6,40.4,65,77.6,86.9,86,58.9,57.8,70.4,78.8,
SRB,Serbia,2014,8898284,E_Euro_Asia,UMIC,72.3,84.8,71.2,79.7,97.3,60.2,74.5,67.1,67.3,44.9,63.6,76.2,87,87.5,58.9,57.9,71.5,79.3,
SRB,Serbia,2015,8876777,E_Euro_Asia,UMIC,73.2,99.2,69.3,80.7,97.8,61,74.7,65.6,69.8,45.8,63.6,75.2,86.7,87.4,58.9,58.4,70.8,78.6,
SRB,Serbia,2016,8853963,E_Euro_Asia,UMIC,73.1,86.7,71.9,81.2,95.4,61.5,74.8,65.6,71.4,45,66,80.6,86.5,87,58.9,58.5,72.3,78.7,
SRB,Serbia,2017,8829623,E_Euro_Asia,UMIC,73.7,89.5,67.5,80.1,96.6,61.9,75,64.7,71.7,51.3,69.6,83,86.3,85.6,58.9,58.5,72.6,80.3,
SRB,Serbia,2018,8802741,E_Euro_Asia,UMIC,74.9,99.6,71.5,82.7,96.1,61.9,75.1,65.2,73.4,54.3,69.6,77.9,86.2,85.4,58.9,59.3,74.6,81.2,
SRB,Serbia,2019,8772228,E_Euro_Asia,UMIC,75.5,99.7,72.6,83.1,94.5,64.1,75.3,64.5,75.2,59.9,69.6,79.7,86,84.4,58.9,59.8,74.8,81.4,
SRB,Serbia,2020,8737370,E_Euro_Asia,UMIC,75.5,99.6,72.6,81.7,94.2,64.7,75.4,64.5,75.2,59.9,69.6,78.9,86,85.5,58.9,59.9,74.7,81.4,
SRB,Serbia,2021,8697547,E_Euro_Asia,UMIC,75.6,99.7,72.6,82,94.2,64.7,75.4,64.5,73.4,60.9,69.6,81.4,86,85.5,58.9,59.9,74.7,81.4,
SLE,Sierra Leone,2000,4584570,Africa,LIC,45.1,12.7,46.4,14.4,25.2,33.2,40,11.5,58.1,0.1,63.4,36.9,98.5,99.3,55,50.2,64.1,57.9,
SLE,Sierra Leone,2001,4754069,Africa,LIC,45.7,12.7,46.8,14,25.2,33.2,40.1,18.1,58.1,0.1,63.4,36.9,98.5,99.3,60,50.2,64.1,55.5,
SLE,Sierra Leone,2002,4965770,Africa,LIC,45.8,12.7,46.3,16.9,25.2,33.2,40.6,15.8,58.1,0.1,63.4,36.6,98.5,99.2,61.9,50.2,64.1,56.4,
SLE,Sierra Leone,2003,5201074,Africa,LIC,46.1,12.7,45.9,19.2,25.2,36.2,41.1,12.4,58.1,0.1,63.4,36.4,98.5,99.2,66.3,50.2,64.1,54.4,
SLE,Sierra Leone,2004,5433995,Africa,LIC,45.8,12.7,45.2,18.8,25.2,36,41.5,8.2,58.1,0.1,63.4,36.1,98.5,99.3,67.8,50.2,64.1,53.8,
SLE,Sierra Leone,2005,5645629,Africa,LIC,45.4,12.7,44.1,19,25.2,36.7,42,0.8,58,0.1,63.4,36.2,98.5,99.3,68.8,50.3,64.2,52.3,
SLE,Sierra Leone,2006,5829240,Africa,LIC,45.2,12.7,44.5,16.8,25.2,36.6,42.5,1.2,58,0.1,63.4,35.9,98.5,99.3,68.6,50.3,63.5,50.9,
SLE,Sierra Leone,2007,5989641,Africa,LIC,45,12.7,44.8,16.5,25.2,35.9,43,1.5,57.9,0.1,63.4,36.5,98.5,99.3,68,50.3,60.4,50.3,Africa
SLE,Sierra Leone,2008,6133599,Africa,LIC,45.2,12.7,44.2,17.8,25.2,35.9,43.4,12,57.8,0.1,63.4,31.4,98.5,99.3,67.6,50.3,59.3,49,
SLE,Sierra Leone,2009,6272735,Africa,LIC,45.4,12.7,46.7,19.6,25.2,35.8,43.9,11.9,57.7,0.1,63.4,31.1,98.5,99.3,66.2,50.3,59.4,50.5,
SLE,Sierra Leone,2010,6415636,Africa,LIC,46.7,12.7,54.1,23.3,25.2,38.9,44.4,14.2,57.6,0.1,63.4,33.6,98.5,99.3,65.5,54.3,58,50.8,
SLE,Sierra Leone,2011,6563238,Africa,LIC,47.4,14.3,55.5,24.1,31.3,38.7,44.9,10.8,57.5,0.1,72.1,30.4,98.4,98.8,66.1,54.3,58.8,50.2,
SLE,Sierra Leone,2012,6712586,Africa,LIC,48.2,15.2,54.9,25.2,33.8,38.9,45.3,8.1,57.5,7,72.1,30,98.4,98.7,67.9,56.5,59.1,50.8,
SLE,Sierra Leone,2013,6863975,Africa,LIC,48.5,16.2,55.3,25.6,39.6,46.8,45.8,1.6,57.4,7.2,72.1,30.3,98.4,98.5,68.2,56.5,55,49.3,
